#,CVE_ENTIDAD,ENTIDAD,CU_MUNICIPIO,MUNICIPIO,DF,DL,SECCION,LISTA_NOMINAL,VOTOS_EMITIDOS,PARTICIPACION,ABSTENCION,1ER_LUGAR,1ERO_VOTOS,PCN,DIF_VOTOS_2DO,DIF_PCN_2DO,2DO_LUGAR,2DO_VOTOS,PCN,DIF_VOTOS_3RO,DIF_PCN_3RO,3ER_LUGAR,3RO_VOTOS,PCN,1PP_MV,VOTOS,PCN,DIF_2DO,PCN,2PP_MV,VOTOS,PCN,DIF_3RO,PCN,3PP_MV,VOTOS,PCN,PAN,PCN,PRI,PCN,PRD,PCN,PVEM,PCN,PT,PCN,MC,PCN,NA,PCN,MORENA,PCN,ES,PCN,CQ,PCN,QI,PCN,MORENA-PT-PES,PCN,P_MORENA-PT,PCN,P_MORENA-PES,PCN,P_PT-PES,PCN,PRI-PVEM,PCN,CC_PAN-PRD-MC,PCN,P_PAN-PRD,PCN,P_PAN-MC,PCN,P_PRD-MC,PCN,CC2_PAN-PRD,PCN,OSM,PCN,JAAG,PCN,PTVF,PCN,ERA,PCN,NSS,PCN,MFELF,PCN,EHR,PCN,CNR,PCN,NULOS,PCN,TOT_VOTOS,VALIDACION
31,22,QUERETARO,1,AMEALCO DE BONFIL,2,8,31,762,484,0.64,0.36,PAN,244,0.50,133,0.27,PRI,111,0.23,64,0.13,NULOS,47,0.10,PAN,244,0.50,133,0.27,PRI,111,0.23,64,0.13,NULOS,47,0.05,244,0.50,111,0.23,9,0.02,9,0.02,3,0.01,0,0.00,1,0.00,33,0.07,4,0.01,0,0,4,0.01,0,0.00,0,0.00,0,0.00,1,0.00,16,0.03,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,47,0.10,484,100.00%
32,22,QUERETARO,1,AMEALCO DE BONFIL,2,8,32,"1,121",716,0.64,0.36,PAN,300,0.42,76,0.11,PRI,224,0.31,162,0.23,MORENA,62,0.09,PAN,300,0.42,76,0.11,PRI,224,0.31,162,0.23,MORENA,62,0.13,300,0.42,224,0.31,7,0.01,13,0.02,7,0.01,1,0.00,11,0.02,62,0.09,9,0.01,1,0,8,0.01,1,0.00,1,0.00,0,0.00,0,0.00,13,0.02,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,58,0.08,715,100.00%
33,22,QUERETARO,1,AMEALCO DE BONFIL,2,8,33,"2,095","1,330",0.63,0.37,PAN,606,0.46,317,0.24,PRI,289,0.22,184,0.14,NULOS,105,0.08,PAN,606,0.46,317,0.24,PRI,289,0.22,184,0.14,NULOS,105,0.15,606,0.46,289,0.22,48,0.04,28,0.02,26,0.02,5,0.00,15,0.01,102,0.08,17,0.01,4,0,24,0.02,6,0.00,2,0.00,5,0.00,0,0.00,48,0.04,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,105,0.08,"1,328",100.00%
34,22,QUERETARO,1,AMEALCO DE BONFIL,2,8,34,659,467,0.71,0.29,PAN,273,0.58,194,0.42,PRI,79,0.17,37,0.08,NULOS,42,0.09,PAN,273,0.58,194,0.42,PRI,79,0.17,37,0.08,NULOS,42,0.03,273,0.58,79,0.17,7,0.01,6,0.01,8,0.02,1,0.00,6,0.01,32,0.07,5,0.01,0,0,5,0.01,1,0.00,0,0.00,0,0.00,0,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,42,0.09,467,100.00%
35,22,QUERETARO,2,ARROYO SECO,1,15,35,"1,722","1,239",0.72,0.28,PRI,484,0.39,261,0.21,MORENA,223,0.18,54,0.04,PAN,169,0.14,PRI,484,0.39,261,0.21,MORENA,223,0.18,54,0.04,PAN,169,0.36,169,0.14,484,0.39,154,0.12,18,0.01,24,0.02,4,0.00,18,0.01,223,0.18,8,0.01,12,0,14,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,0.01,8,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,94,0.08,"1,239",100.00%
36,22,QUERETARO,2,ARROYO SECO,1,15,36,751,507,0.68,0.32,PRI,180,0.36,51,0.10,PRD,129,0.25,65,0.13,PAN,64,0.13,PRI,180,0.36,51,0.10,PRD,129,0.25,65,0.13,PAN,64,0.05,64,0.13,180,0.36,129,0.25,0,0.00,6,0.01,2,0.00,2,0.00,62,0.12,2,0.00,2,0,15,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,2,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,39,0.08,507,100.00%
37,22,QUERETARO,2,ARROYO SECO,1,15,37,271,170,0.63,0.37,PRI,64,0.38,20,0.12,MORENA,44,0.26,26,0.15,PAN,18,0.11,PRI,64,0.38,20,0.12,MORENA,44,0.26,26,0.15,PAN,18,0.04,18,0.11,64,0.38,11,0.06,5,0.03,7,0.04,2,0.01,2,0.01,44,0.26,1,0.01,0,0,3,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,12,0.07,170,100.00%
38,22,QUERETARO,2,ARROYO SECO,1,15,38,196,141,0.72,0.28,PRI,53,0.38,25,0.18,PAN,28,0.20,1,0.01,PRD,27,0.19,PRI,53,0.38,25,0.18,PAN,28,0.20,1,0.01,PRD,27,0.16,28,0.20,53,0.38,27,0.19,0,0.00,1,0.01,0,0.00,1,0.01,21,0.15,1,0.01,0,0,1,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,7,0.05,141,100.00%
39,22,QUERETARO,2,ARROYO SECO,1,15,39,"2,092","1,403",0.67,0.33,PRI,401,0.29,17,0.01,MORENA,384,0.27,202,0.14,PRD,182,0.13,PRI,401,0.29,17,0.01,MORENA,384,0.27,202,0.14,PRD,182,1.29,176,0.13,401,0.29,182,0.13,13,0.01,33,0.02,11,0.01,19,0.01,384,0.27,10,0.01,12,0,38,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,0.00,17,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,103,0.07,"1,403",100.00%
40,22,QUERETARO,2,ARROYO SECO,1,15,40,264,184,0.70,0.30,MORENA,53,0.29,2,0.01,PRI,51,0.28,19,0.10,PRD,32,0.17,MORENA,53,0.29,2,0.01,PRI,51,0.28,19,0.10,PRD,32,0.02,22,0.12,51,0.28,32,0.17,2,0.01,3,0.02,1,0.01,3,0.02,53,0.29,3,0.02,0,0,1,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,10,0.05,184,100.00%
41,22,QUERETARO,2,ARROYO SECO,1,15,41,975,671,0.69,0.31,MORENA,299,0.45,156,0.23,PRI,143,0.21,65,0.10,PRD,78,0.12,MORENA,299,0.45,156,0.23,PRI,143,0.21,65,0.10,PRD,78,0.42,33,0.05,143,0.21,78,0.12,6,0.01,19,0.03,6,0.01,2,0.00,299,0.45,9,0.01,4,0,6,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,63,0.09,671,100.00%
42,22,QUERETARO,2,ARROYO SECO,1,15,42,991,684,0.69,0.31,MORENA,209,0.31,29,0.04,PRI,180,0.26,69,0.10,PRD,111,0.16,MORENA,209,0.31,29,0.04,PRI,180,0.26,69,0.10,PRD,111,0.17,60,0.09,180,0.26,111,0.16,7,0.01,22,0.03,7,0.01,3,0.00,209,0.31,11,0.02,37,0,4,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,27,0.04,684,100.00%
43,22,QUERETARO,2,ARROYO SECO,1,15,43,916,672,0.73,0.27,PRI,338,0.50,184,0.27,PRD,154,0.23,103,0.15,PAN,51,0.08,PRI,338,0.50,184,0.27,PRD,154,0.23,103,0.15,PAN,51,0.07,51,0.08,338,0.50,154,0.23,6,0.01,11,0.02,3,0.00,10,0.01,51,0.08,1,0.00,2,0,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.00,5,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,33,0.05,672,100.00%
44,22,QUERETARO,2,ARROYO SECO,1,15,44,329,251,0.76,0.24,PRI,88,0.35,20,0.08,PRD,68,0.27,28,0.11,MORENA,40,0.16,PRI,88,0.35,20,0.08,PRD,68,0.27,28,0.11,MORENA,40,0.06,16,0.06,88,0.35,68,0.27,2,0.01,4,0.02,2,0.01,11,0.04,40,0.16,2,0.01,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,15,0.06,251,100.00%
45,22,QUERETARO,2,ARROYO SECO,1,15,45,"2,448","1,769",0.72,0.28,PRI,645,0.36,226,0.13,PRD,419,0.24,151,0.09,MORENA,268,0.15,PRI,645,0.36,226,0.13,PRD,419,0.24,151,0.09,MORENA,268,1.07,159,0.09,645,0.36,419,0.24,20,0.01,26,0.01,11,0.01,42,0.02,268,0.15,23,0.01,14,0,23,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,10,0.01,21,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,86,0.05,"1,769",100.00%
46,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,46,"3,042","1,979",0.65,0.35,PAN,684,0.35,274,0.14,PRI,410,0.21,13,0.01,MORENA,397,0.20,PAN,684,0.35,274,0.14,PRI,410,0.21,13,0.01,MORENA,397,0.22,684,0.35,410,0.21,26,0.01,53,0.03,25,0.01,32,0.02,49,0.02,397,0.20,36,0.02,17,0,100,0.05,11,0.01,1,0.00,4,0.00,0,0.00,18,0.01,0,0.00,0,0.00,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,100,0.05,"1,978",100.00%
47,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,47,"2,092","1,435",0.69,0.31,PAN,488,0.34,192,0.13,MORENA,296,0.21,20,0.01,PRI,276,0.19,PAN,488,0.34,192,0.13,MORENA,296,0.21,20,0.01,PRI,276,0.14,488,0.34,276,0.19,24,0.02,41,0.03,40,0.03,12,0.01,37,0.03,296,0.21,12,0.01,12,0,67,0.05,10,0.01,2,0.00,2,0.00,1,0.00,17,0.01,0,0.00,0,0.00,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,78,0.05,"1,433",100.00%
48,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,48,"2,061","1,731",0.84,0.16,PAN,656,0.38,237,0.14,PRI,419,0.24,95,0.05,MORENA,324,0.19,PAN,656,0.38,237,0.14,PRI,419,0.24,95,0.05,MORENA,324,0.23,656,0.38,419,0.24,20,0.01,28,0.02,12,0.01,8,0.00,61,0.04,324,0.19,18,0.01,18,0,48,0.03,7,0.00,0,0.00,1,0.00,0,0.00,16,0.01,0,0.00,0,0.00,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,74,0.04,"1,731",100.00%
49,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,49,"2,310","1,658",0.72,0.28,PAN,653,0.39,310,0.19,MORENA,343,0.21,28,0.02,PRI,315,0.19,PAN,653,0.39,310,0.19,MORENA,343,0.21,28,0.02,PRI,315,0.18,653,0.39,315,0.19,18,0.01,28,0.02,21,0.01,19,0.01,42,0.03,343,0.21,15,0.01,28,0,51,0.03,10,0.01,2,0.00,0,0.00,4,0.00,10,0.01,0,0.00,0,0.00,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,76,0.05,"1,656",100.00%
50,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,50,"3,306","2,202",0.67,0.33,PAN,766,0.35,291,0.13,PRI,475,0.22,47,0.02,MORENA,428,0.19,PAN,766,0.35,291,0.13,PRI,475,0.22,47,0.02,MORENA,428,0.26,766,0.35,475,0.22,34,0.02,56,0.03,36,0.02,24,0.01,69,0.03,428,0.19,36,0.02,16,0,89,0.04,19,0.01,2,0.00,3,0.00,7,0.00,18,0.01,0,0.00,0,0.00,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,96,0.04,"2,200",100.00%
51,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,51,768,522,0.68,0.32,PAN,196,0.38,106,0.20,MORENA,90,0.17,4,0.01,PRI,86,0.16,PAN,196,0.38,106,0.20,MORENA,90,0.17,4,0.01,PRI,86,0.04,196,0.38,86,0.16,5,0.01,27,0.05,9,0.02,14,0.03,15,0.03,90,0.17,4,0.01,2,0,24,0.05,4,0.01,1,0.00,1,0.00,1,0.00,6,0.01,0,0.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,35,0.07,521,100.00%
52,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,52,"1,287",463,0.36,0.64,PAN,206,0.44,130,0.28,MORENA,76,0.16,14,0.03,PRI,62,0.13,PAN,206,0.44,130,0.28,MORENA,76,0.16,14,0.03,PRI,62,0.12,206,0.44,62,0.13,9,0.02,7,0.02,19,0.04,3,0.01,5,0.01,76,0.16,8,0.02,1,0,10,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,57,0.12,463,100.00%
53,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,53,"1,008",343,0.34,0.66,PAN,135,0.39,70,0.20,PRI,65,0.19,7,0.02,MORENA,58,0.17,PAN,135,0.39,70,0.20,PRI,65,0.19,7,0.02,MORENA,58,0.13,135,0.39,65,0.19,6,0.02,11,0.03,5,0.01,6,0.02,9,0.03,58,0.17,6,0.02,1,0,12,0.03,3,0.01,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,24,0.07,343,100.00%
54,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,54,858,540,0.63,0.37,PRI,173,0.32,66,0.12,PAN,107,0.20,31,0.06,MORENA,76,0.14,PRI,173,0.32,66,0.12,PAN,107,0.20,31,0.06,MORENA,76,0.22,107,0.20,173,0.32,11,0.02,15,0.03,34,0.06,7,0.01,9,0.02,76,0.14,12,0.02,3,0,33,0.06,1,0.00,1,0.00,1,0.00,1,0.00,16,0.03,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,36,0.07,539,100.00%
55,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,55,"1,186",777,0.66,0.34,PRI,288,0.37,71,0.09,PAN,217,0.28,118,0.15,MORENA,99,0.13,PRI,288,0.37,71,0.09,PAN,217,0.28,118,0.15,MORENA,99,0.18,217,0.28,288,0.37,17,0.02,25,0.03,9,0.01,7,0.01,17,0.02,99,0.13,4,0.01,17,0,18,0.02,1,0.00,0,0.00,0,0.00,0,0.00,11,0.01,0,0.00,0,0.00,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,43,0.06,777,100.00%
56,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,56,"1,061",591,0.56,0.44,PAN,235,0.40,95,0.16,MORENA,140,0.24,76,0.13,PRI,64,0.11,PAN,235,0.40,95,0.16,MORENA,140,0.24,76,0.13,PRI,64,0.08,235,0.40,64,0.11,20,0.03,9,0.02,16,0.03,4,0.01,7,0.01,140,0.24,9,0.02,4,0,8,0.01,10,0.02,2,0.00,2,0.00,1,0.00,7,0.01,0,0.00,0,0.00,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,49,0.08,589,100.00%
57,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,57,734,440,0.60,0.40,PAN,184,0.42,74,0.17,MORENA,110,0.25,64,0.15,PRI,46,0.10,PAN,184,0.42,74,0.17,MORENA,110,0.25,64,0.15,PRI,46,0.08,184,0.42,46,0.10,9,0.02,11,0.03,15,0.03,2,0.00,2,0.00,110,0.25,11,0.03,0,0,6,0.01,11,0.03,3,0.01,0,0.00,0,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,25,0.06,437,100.00%
58,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,58,"1,164",725,0.62,0.38,PAN,240,0.33,91,0.13,PRI,149,0.21,29,0.04,MORENA,120,0.17,PAN,240,0.33,91,0.13,PRI,149,0.21,29,0.04,MORENA,120,0.27,240,0.33,149,0.21,19,0.03,18,0.02,20,0.03,7,0.01,15,0.02,120,0.17,15,0.02,8,0,26,0.04,5,0.01,2,0.00,3,0.00,0,0.00,5,0.01,0,0.00,0,0.00,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,69,0.10,723,100.00%
59,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,59,912,448,0.49,0.51,PRI,117,0.26,16,0.04,PAN,101,0.23,31,0.07,MORENA,70,0.16,PRI,117,0.26,16,0.04,PAN,101,0.23,31,0.07,MORENA,70,0.10,101,0.23,117,0.26,8,0.02,17,0.04,6,0.01,6,0.01,11,0.02,70,0.16,4,0.01,3,0,31,0.07,2,0.00,7,0.02,0,0.00,1,0.00,13,0.03,0,0.00,0,0.00,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,46,0.10,441,100.00%
60,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,60,"1,674","1,021",0.61,0.39,MORENA,565,0.55,474,0.46,PAN,91,0.09,26,0.03,NULOS,65,0.06,MORENA,565,0.55,474,0.46,PAN,91,0.09,26,0.03,NULOS,65,0.15,91,0.09,52,0.05,30,0.03,23,0.02,54,0.05,10,0.01,14,0.01,565,0.55,37,0.04,4,0,17,0.02,29,0.03,9,0.01,12,0.01,0,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,4,0.00,65,0.06,"1,012",100.00%
61,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,61,"2,109","1,400",0.66,0.34,PAN,423,0.30,89,0.06,PRI,334,0.24,74,0.05,MORENA,260,0.19,PAN,423,0.30,89,0.06,PRI,334,0.24,74,0.05,MORENA,260,0.25,423,0.30,334,0.24,21,0.02,37,0.03,15,0.01,52,0.04,31,0.02,260,0.19,16,0.01,9,0,56,0.04,7,0.01,2,0.00,2,0.00,2,0.00,15,0.01,0,0.00,0,0.00,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,110,0.08,"1,398",100.00%
62,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,62,633,342,0.54,0.46,PAN,116,0.34,58,0.17,MORENA,58,0.17,20,0.06,PRI,38,0.11,PAN,116,0.34,58,0.17,MORENA,58,0.17,20,0.06,PRI,38,0.03,116,0.34,38,0.11,10,0.03,11,0.03,17,0.05,25,0.07,10,0.03,58,0.17,5,0.01,1,0,13,0.04,2,0.01,1,0.00,1,0.00,1,0.00,2,0.01,0,0.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.01,28,0.08,341,100.00%
63,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,63,"1,176",571,0.49,0.51,PAN,154,0.27,31,0.05,MORENA,123,0.22,5,0.01,PRI,118,0.21,PAN,154,0.27,31,0.05,MORENA,123,0.22,5,0.01,PRI,118,0.35,154,0.27,118,0.21,15,0.03,16,0.03,17,0.03,9,0.02,8,0.01,123,0.22,10,0.02,2,0,20,0.04,4,0.01,1,0.00,2,0.00,0,0.00,9,0.02,0,0.00,0,0.00,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,54,0.09,570,100.00%
64,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,64,975,606,0.62,0.38,PAN,173,0.29,42,0.07,PRI,131,0.22,21,0.03,MORENA,110,0.18,PAN,173,0.29,42,0.07,PRI,131,0.22,21,0.03,MORENA,110,0.19,173,0.29,131,0.22,8,0.01,20,0.03,9,0.01,35,0.06,3,0.00,110,0.18,10,0.02,18,0,20,0.03,3,0.00,1,0.00,0,0.00,3,0.00,6,0.01,0,0.00,0,0.00,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,47,0.08,605,100.00%
65,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,65,"2,009","1,028",0.51,0.49,PAN,345,0.34,60,0.06,PRI,285,0.28,212,0.21,NULOS,73,0.07,PAN,345,0.34,60,0.06,PRI,285,0.28,212,0.21,NULOS,73,0.12,345,0.34,285,0.28,26,0.03,40,0.04,21,0.02,16,0.02,15,0.01,71,0.07,27,0.03,6,0,64,0.06,8,0.01,5,0.00,2,0.00,1,0.00,14,0.01,0,0.00,0,0.00,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,73,0.07,"1,023",100.00%
66,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,66,"3,427","2,211",0.65,0.35,PAN,847,0.38,361,0.16,PRI,486,0.22,213,0.10,MORENA,273,0.12,PAN,847,0.38,361,0.16,PRI,486,0.22,213,0.10,MORENA,273,0.27,847,0.38,486,0.22,35,0.02,71,0.03,40,0.02,28,0.01,38,0.02,273,0.12,40,0.02,12,0,140,0.06,4,0.00,2,0.00,3,0.00,0,0.00,16,0.01,0,0.00,0,0.00,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,149,0.07,"2,209",100.00%
67,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,67,939,448,0.48,0.52,PAN,122,0.27,24,0.05,PRI,98,0.22,5,0.01,MORENA,93,0.21,PAN,122,0.27,24,0.05,PRI,98,0.22,5,0.01,MORENA,93,0.04,122,0.27,98,0.22,9,0.02,6,0.01,11,0.02,5,0.01,8,0.02,93,0.21,9,0.02,6,0,30,0.07,3,0.01,0,0.00,0,0.00,0,0.00,6,0.01,0,0.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,41,0.09,448,100.00%
68,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,68,877,435,0.50,0.50,PAN,236,0.54,150,0.34,PRI,86,0.20,59,0.14,NULOS,27,0.06,PAN,236,0.54,150,0.34,PRI,86,0.20,59,0.14,NULOS,27,0.06,236,0.54,86,0.20,9,0.02,5,0.01,7,0.02,4,0.01,3,0.01,20,0.05,6,0.01,3,0,13,0.03,2,0.00,0,0.00,0,0.00,0,0.00,6,0.01,0,0.00,0,0.00,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,27,0.06,435,100.00%
69,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,69,"2,121","1,392",0.66,0.34,PAN,384,0.28,48,0.03,PRI,336,0.24,78,0.06,MORENA,258,0.19,PAN,384,0.28,48,0.03,PRI,336,0.24,78,0.06,MORENA,258,0.59,384,0.28,336,0.24,23,0.02,51,0.04,23,0.02,28,0.02,37,0.03,258,0.19,28,0.02,27,0,75,0.05,8,0.01,2,0.00,5,0.00,0,0.00,9,0.01,0,0.00,0,0.00,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,83,0.06,"1,390",100.00%
70,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,70,"2,862","1,550",0.54,0.46,PAN,488,0.31,171,0.11,MORENA,317,0.20,74,0.05,PRI,243,0.16,PAN,488,0.31,171,0.11,MORENA,317,0.20,74,0.05,PRI,243,0.17,488,0.31,243,0.16,31,0.02,65,0.04,37,0.02,43,0.03,25,0.02,317,0.20,25,0.02,23,0,81,0.05,12,0.01,7,0.00,8,0.01,0,0.00,12,0.01,0,0.00,0,0.00,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,115,0.07,"1,543",100.00%
71,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,71,"2,139","1,230",0.58,0.42,PAN,372,0.30,55,0.04,PRI,317,0.26,140,0.11,MORENA,177,0.14,PAN,372,0.30,55,0.04,PRI,317,0.26,140,0.11,MORENA,177,0.11,372,0.30,317,0.26,26,0.02,54,0.04,22,0.02,11,0.01,17,0.01,177,0.14,18,0.01,21,0,53,0.04,5,0.00,3,0.00,3,0.00,1,0.00,25,0.02,0,0.00,0,0.00,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,97,0.08,"1,227",100.00%
72,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,72,"2,024","1,289",0.64,0.36,PAN,460,0.36,195,0.15,PRI,265,0.21,34,0.03,MORENA,231,0.18,PAN,460,0.36,195,0.15,PRI,265,0.21,34,0.03,MORENA,231,0.19,460,0.36,265,0.21,13,0.01,54,0.04,21,0.02,17,0.01,36,0.03,231,0.18,21,0.02,8,0,60,0.05,13,0.01,3,0.00,4,0.00,1,0.00,11,0.01,0,0.00,0,0.00,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,51,0.04,"1,286",100.00%
73,22,QUERETARO,3,CADEREYTA DE MONTES,1,14,73,"2,294","1,336",0.58,0.42,PAN,498,0.37,149,0.11,PRI,349,0.26,110,0.08,MORENA,239,0.18,PAN,498,0.37,149,0.11,PRI,349,0.26,110,0.08,MORENA,239,0.19,498,0.37,349,0.26,19,0.01,11,0.01,22,0.02,11,0.01,4,0.00,239,0.18,22,0.02,2,0,22,0.02,11,0.01,5,0.00,2,0.00,6,0.00,16,0.01,0,0.00,0,0.00,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,79,0.06,"1,331",100.00%
